EER;FMR;FNMR;THR;GDTHR;GAngTHR;MtiaCTHR;;;;;;;;
36,8056;0;0,736111111;0,025;6;60;2;;;;;;;;
36,8056;0;0,736111111;0,025;6;60;4;;;;;;;;
36,8056;0;0,736111111;0,025;6;60;6;;;;;;;;
36,8056;0;0,736111111;0,025;6;60;8;;;;;;;;
36,9444;0;0,738888889;0,025;6;20;10;;;;;;;;
36,9444;0;0,738888889;0,025;6;30;10;;;;;;;;
36,9444;0;0,738888889;0,025;6;40;10;;;;;;;;
36,9444;0;0,738888889;0,025;6;50;10;;;;;;;;
36,9444;0;0,738888889;0,025;6;60;10;;;;;;;;
37,0833;0;0,741666667;0,025;6;10;2;;;;;;;;
37,0833;0;0,741666667;0,025;6;10;4;;;;;;;;
37,0833;0;0,741666667;0,025;6;10;6;;;;;;;;
37,0833;0;0,741666667;0,025;6;10;8;;;;;;;;
37,0833;0;0,741666667;0,025;6;10;10;;;;;;;;
37,2222;0;0,744444444;0,015;4;20;4;;;;;;;;
37,2222;0;0,744444444;0,015;4;20;6;;;;;;;;
37,2222;0;0,744444444;0,015;4;20;8;;;;;;;;
37,2222;0;0,744444444;0,015;4;20;10;;;;;;;;
37,2222;0;0,744444444;0,015;4;30;4;;;;;;;;
37,2222;0;0,744444444;0,015;4;30;6;;;;;;;;
37,2222;0;0,744444444;0,015;4;30;8;;;;;;;;
37,2222;0;0,744444444;0,015;4;30;10;;;;;;;;
37,2222;0;0,744444444;0,015;4;40;4;;;;;;;;
37,2222;0;0,744444444;0,015;4;40;6;;;;;;;;
37,2222;0;0,744444444;0,015;4;40;8;;;;;;;;
37,2222;0;0,744444444;0,015;4;40;10;;;;;;;;
37,2222;0;0,744444444;0,015;4;50;4;;;;;;;;
37,2222;0;0,744444444;0,015;4;50;6;;;;;;;;
37,2222;0;0,744444444;0,015;4;50;8;;;;;;;;
37,2222;0;0,744444444;0,015;4;50;10;;;;;;;;
37,2222;0;0,744444444;0,015;4;60;4;;;;;;;;
37,2222;0;0,744444444;0,015;4;60;6;;;;;;;;
37,2222;0;0,744444444;0,015;4;60;8;;;;;;;;
37,2222;0;0,744444444;0,015;4;60;10;;;;;;;;
37,3611;0;0,747222222;0,015;4;10;4;;;;;;;;
37,3611;0;0,747222222;0,015;4;10;6;;;;;;;;
37,3611;0;0,747222222;0,015;4;10;8;;;;;;;;
37,3611;0;0,747222222;0,015;4;10;10;;;;;;;;
38,1944;0;0,763888889;0,02;4;10;2;;;;;;;;
38,1944;0;0,763888889;0,02;4;10;4;;;;;;;;
38,1944;0;0,763888889;0,02;4;10;6;;;;;;;;
38,1944;0;0,763888889;0,02;4;10;8;;;;;;;;
38,1944;0;0,763888889;0,02;4;10;10;;;;;;;;
38,1944;0;0,763888889;0,02;4;20;2;;;;;;;;
38,1944;0;0,763888889;0,02;4;20;4;;;;;;;;
38,1944;0;0,763888889;0,02;4;20;6;;;;;;;;
38,1944;0;0,763888889;0,02;4;20;8;;;;;;;;
38,1944;0;0,763888889;0,02;4;20;10;;;;;;;;
38,1944;0;0,763888889;0,02;4;30;2;;;;;;;;
38,1944;0;0,763888889;0,02;4;30;4;;;;;;;;
38,1944;0;0,763888889;0,02;4;30;6;;;;;;;;
38,1944;0;0,763888889;0,02;4;30;8;;;;;;;;
38,1944;0;0,763888889;0,02;4;30;10;;;;;;;;
38,1944;0;0,763888889;0,02;4;40;2;;;;;;;;
38,1944;0;0,763888889;0,02;4;40;4;;;;;;;;
38,1944;0;0,763888889;0,02;4;40;6;;;;;;;;
38,1944;0;0,763888889;0,02;4;40;8;;;;;;;;
38,1944;0;0,763888889;0,02;4;40;10;;;;;;;;
38,1944;0;0,763888889;0,02;4;50;2;;;;;;;;
38,1944;0;0,763888889;0,02;4;50;4;;;;;;;;
38,1944;0;0,763888889;0,02;4;50;6;;;;;;;;
38,1944;0;0,763888889;0,02;4;50;8;;;;;;;;
38,1944;0;0,763888889;0,02;4;50;10;;;;;;;;
38,1944;0;0,763888889;0,02;4;60;2;;;;;;;;
38,1944;0;0,763888889;0,02;4;60;4;;;;;;;;
38,1944;0;0,763888889;0,02;4;60;6;;;;;;;;
38,1944;0;0,763888889;0,02;4;60;8;;;;;;;;
38,1944;0;0,763888889;0,02;4;60;10;;;;;;;;
38,4722;0;0,769444444;0,025;4;30;2;;;;;;;;
38,4722;0;0,769444444;0,025;4;30;4;;;;;;;;
38,4722;0;0,769444444;0,025;4;30;6;;;;;;;;
38,4722;0;0,769444444;0,025;4;30;8;;;;;;;;
38,4722;0;0,769444444;0,025;4;30;10;;;;;;;;
38,4722;0;0,769444444;0,025;4;40;2;;;;;;;;
38,4722;0;0,769444444;0,025;4;40;4;;;;;;;;
38,4722;0;0,769444444;0,025;4;40;6;;;;;;;;
38,4722;0;0,769444444;0,025;4;40;8;;;;;;;;
38,4722;0;0,769444444;0,025;4;40;10;;;;;;;;
38,4722;0;0,769444444;0,025;4;50;2;;;;;;;;
38,4722;0;0,769444444;0,025;4;50;4;;;;;;;;
38,4722;0;0,769444444;0,025;4;50;6;;;;;;;;
38,4722;0;0,769444444;0,025;4;50;8;;;;;;;;
38,4722;0;0,769444444;0,025;4;50;10;;;;;;;;
38,4722;0;0,769444444;0,025;4;60;2;;;;;;;;
38,4722;0;0,769444444;0,025;4;60;4;;;;;;;;
38,4722;0;0,769444444;0,025;4;60;6;;;;;;;;
38,4722;0;0,769444444;0,025;4;60;8;;;;;;;;
38,4722;0;0,769444444;0,025;4;60;10;;;;;;;;
38,6111;0;0,772222222;0,025;4;10;2;;;;;;;;
38,6111;0;0,772222222;0,025;4;10;4;;;;;;;;
38,6111;0;0,772222222;0,025;4;10;6;;;;;;;;
38,6111;0;0,772222222;0,025;4;10;8;;;;;;;;
38,6111;0;0,772222222;0,025;4;10;10;;;;;;;;
38,6111;0;0,772222222;0,025;4;20;2;;;;;;;;
38,6111;0;0,772222222;0,025;4;20;4;;;;;;;;
