EER;FMR;FNMR;THR;GDTHR;GAngTHR;MtiaCTHR;;;;;;;;
35,8333;0;0,716666667;0,02;6;50;4;;;;;;;;
35,8333;0;0,716666667;0,02;6;50;6;;;;;;;;
35,8333;0;0,716666667;0,02;6;50;8;;;;;;;;
35,8333;0;0,716666667;0,02;6;50;10;;;;;;;;
35,8333;0;0,716666667;0,02;6;60;2;;;;;;;;
35,8333;0;0,716666667;0,02;6;60;4;;;;;;;;
35,8333;0;0,716666667;0,02;6;60;6;;;;;;;;
35,8333;0;0,716666667;0,02;6;60;8;;;;;;;;
35,8333;0;0,716666667;0,02;6;60;10;;;;;;;;
35,8333;0;0,716666667;0,025;8;10;2;;;;;;;;
35,8333;0;0,716666667;0,025;8;10;4;;;;;;;;
35,8333;0;0,716666667;0,025;8;10;6;;;;;;;;
