EER;FMR;FNMR;THR;GDTHR;GAngTHR;MtiaCTHR;;;;;;;;
30,9722;0,008333333;0,611111111;0,012;8;20;2;;;;;;;;
32,2222;0,008333333;0,636111111;0,008;6;20;2;;;;;;;;
32,2222;0,008333333;0,636111111;0,008;6;30;2;;;;;;;;
32,2222;0,008333333;0,636111111;0,008;6;40;2;;;;;;;;
32,2222;0,008333333;0,636111111;0,008;6;50;2;;;;;;;;
32,2222;0,008333333;0,636111111;0,008;6;60;2;;;;;;;;
34,7222;0,008333333;0,686111111;0,004;4;10;6;;;;;;;;
36,25;0,008333333;0,716666667;0,008;4;30;2;;;;;;;;
36,25;0,008333333;0,716666667;0,008;4;40;2;;;;;;;;
36,25;0,008333333;0,716666667;0,008;4;50;2;;;;;;;;
36,25;0,008333333;0,716666667;0,008;4;60;2;;;;;;;;
36,6667;0,008333333;0,725;0,008;4;20;2;;;;;;;;
21,25;0,011111111;0,413888889;0,004;8;30;8;;;;;;;;
21,25;0,011111111;0,413888889;0,008;10;60;6;;;;;;;;
21,3889;0,011111111;0,416666667;0,008;10;40;6;;;;;;;;
21,3889;0,011111111;0,416666667;0,008;10;50;6;;;;;;;;
21,5278;0,011111111;0,419444444;0,008;10;30;6;;;;;;;;
22,2222;0,011111111;0,433333333;0,008;10;20;6;;;;;;;;
25,6944;0,011111111;0,502777778;0,012;10;60;4;;;;;;;;
25,8333;0,011111111;0,505555556;0,012;10;40;2;;;;;;;;
25,8333;0,011111111;0,505555556;0,012;10;50;4;;;;;;;;
25,9722;0,011111111;0,508333333;0,012;10;30;2;;;;;;;;
26,1111;0,011111111;0,511111111;0,008;8;30;4;;;;;;;;
26,1111;0,011111111;0,511111111;0,008;8;40;4;;;;;;;;
26,1111;0,011111111;0,511111111;0,008;8;50;4;;;;;;;;
26,1111;0,011111111;0,511111111;0,008;8;60;4;;;;;;;;
26,6667;0,011111111;0,522222222;0,008;8;20;4;;;;;;;;
26,6667;0,011111111;0,522222222;0,012;10;20;2;;;;;;;;
26,8056;0,011111111;0,525;0,004;6;20;6;;;;;;;;
27,7778;0,011111111;0,544444444;0,008;10;10;4;;;;;;;;
29,0278;0,011111111;0,569444444;0,004;6;10;4;;;;;;;;
29,0278;0,011111111;0,569444444;0,016;10;50;2;;;;;;;;
29,0278;0,011111111;0,569444444;0,016;10;50;4;;;;;;;;
29,0278;0,011111111;0,569444444;0,016;10;60;2;;;;;;;;
29,0278;0,011111111;0,569444444;0,016;10;60;4;;;;;;;;
33,4722;0,011111111;0,658333333;0,004;4;30;6;;;;;;;;
33,75;0,011111111;0,663888889;0,004;4;20;6;;;;;;;;
34,5833;0,011111111;0,680555556;0,004;4;10;4;;;;;;;;
20,9722;0,013888889;0,405555556;0,004;8;50;8;;;;;;;;
20,9722;0,013888889;0,405555556;0,004;8;60;8;;;;;;;;
21,25;0,013888889;0,411111111;0,004;8;40;8;;;;;;;;
22,3611;0,013888889;0,433333333;0,008;10;20;4;;;;;;;;
24,4444;0,013888889;0,475;0,004;8;10;6;;;;;;;;
25,8333;0,013888889;0,502777778;0,012;10;60;2;;;;;;;;
25,9722;0,013888889;0,505555556;0,012;10;50;2;;;;;;;;
26,6667;0,013888889;0,519444444;0,004;6;20;4;;;;;;;;
26,8056;0,013888889;0,522222222;0,004;6;30;6;;;;;;;;
30,8333;0,013888889;0,602777778;0,008;8;10;2;;;;;;;;
33,3333;0,013888889;0,652777778;0,004;4;30;4;;;;;;;;
33,6111;0,013888889;0,658333333;0,004;4;20;4;;;;;;;;
33,6111;0,013888889;0,658333333;0,004;4;40;6;;;;;;;;
33,6111;0,013888889;0,658333333;0,004;4;50;6;;;;;;;;
33,6111;0,013888889;0,658333333;0,004;4;60;6;;;;;;;;
20,5556;0,016666667;0,394444444;0,004;10;10;6;;;;;;;;
21,5278;0,016666667;0,413888889;0,008;10;60;4;;;;;;;;
21,6667;0,016666667;0,416666667;0,008;10;40;4;;;;;;;;
21,6667;0,016666667;0,416666667;0,008;10;50;4;;;;;;;;
21,8056;0,016666667;0,419444444;0,004;8;20;6;;;;;;;;
21,8056;0,016666667;0,419444444;0,008;10;30;4;;;;;;;;
26,3889;0,016666667;0,511111111;0,008;8;30;2;;;;;;;;
26,3889;0,016666667;0,511111111;0,008;8;40;2;;;;;;;;
26,3889;0,016666667;0,511111111;0,008;8;50;2;;;;;;;;
26,3889;0,016666667;0,511111111;0,008;8;60;2;;;;;;;;
26,6667;0,016666667;0,516666667;0,004;6;30;4;;;;;;;;
26,6667;0,016666667;0,516666667;0,004;6;50;6;;;;;;;;
26,6667;0,016666667;0,516666667;0,004;6;60;6;;;;;;;;
26,8056;0,016666667;0,519444444;0,004;6;40;6;;;;;;;;
26,9444;0,016666667;0,522222222;0,008;8;20;2;;;;;;;;
28,0556;0,016666667;0,544444444;0,008;10;10;2;;;;;;;;
33,4722;0,016666667;0,652777778;0,004;4;40;4;;;;;;;;
33,4722;0,016666667;0,652777778;0,004;4;50;4;;;;;;;;
